product_id,product,market_price,rating,description
18686,Apple - Royal Gala Economy,161.25,,"Royal Gala Apples are characterized by a blush of pink of the skin, the color varies from yellow to nearly orange with deep orange stripes.
It can be eaten new, taked in in salads or used as a cooking apple and is mostly suited to sauce.
It is dense, sugary, sweet-smelling and juicy with a white flesh. It is an extremely special dessert apple with wonderful look. 
Product image shown is for representation purpose only, the actually product may vary based on season, produce & availability.
Click here for delicious fruit recipes - https://www.bigbasket.com/flavors/collections/228/fresh-fruits/"
18689,Radish - Organically Grown,27.5,,"Fresho Radish is not only grow organically and is a juicy fruit that is both sweet and pungent in taste. It is a root vegetable and is usually white, pink or even slightly purple in colour. The radishes from Fresho are packed with utmost care to ensure optimal levels of freshness when you unpack it."
18695,Cut Indian Fruit Pack,58.75,,"The Fresho Cut Indian Fruit Pack contains nicely sliced and chopped fresh Indian fruits which can be used for many dishes. Sourced from reliable growers, these fruits are first cleaned, diced and packed with utmost care so that they do not lose their nutritional value. Rich in Vitamin A and C and essential minerals, these fruits have high water content and helps to keep your body hydrated on a hot summer day."
18752,"Banana - Raw, Sliced",31.25,,"Relish the firm, Fresho raw bananas uniformly sliced pack for its rich starchy texture in many Indian dishes. Raw bananas are unripened bananas with tough, green skin. Their flesh is white, dense and has a starchy-tart flavour. Fresho raw bananas are graded and sorted by our experts and best quality is delivered.  Do not forget to check our delicious fruit recipe - https://www.bigbasket.com/cookbook/recipes/678/kele-ka-kabab/"
18930,Jamun,98.75,,"Jamuns are oval, elongated and have a dark purple to black skin with a pink or white flesh. The flesh is extremely juicy and has a distinctive sweet and tart flavour with a slightly astringent aftertaste. The fruit has a hard seed which can be dried and powdered for a variety of uses. Fresho comes up with a wide variety of fruits and vegetables for you to choose better."
18978,Carrots - Diced,40,,"A popular sweet-tasting root vegetable, Carrots are long, narrow and cone shaped. They have thick, fleshy, deeply coloured root, which grows underground, with feathery green leaves that emerge above the ground.  While these greens are fresh tasting and slightly bitter, the carrot roots are crunchy textured with a sweet and minty aromatic taste. We deliver these carrots freshly diced, making your preparations much easier and quicker because we value your time!"
18981,Papaya- Diced,51.25,,"Lots of delicious fresh-cut chunks of papaya is irresistable for any meal.
We have neatly cleaned, diced and packed the papayas for you to consume it on the go.
Do not forget to check our delicious fruit recipe -  https://www.bigbasket.com/cookbook/recipes/769/papaya-halwa/"
18996,Grape Fruit - Indian,98.75,,Grapefruits are oblate fruits with yellow or pink-yellow thick skin with tart and tangy flavour but sweet.
19033,Brinjal - Bottle Shape,28.75,,"Deep purple and oval shaped bottle brinjals are glossy skinned vegetables with a white and have a soft flesh. 
Do not forget to check our delicious recipe - https://www.bigbasket.com/cookbook/recipes/133/baingan-bharta/"
19047,Green Salad,28.75,,"Fresho Cut Green Salad is hand picked and selected Fresh Vegetables are washed, cut and packed in hygienic conditions through a automated process  Product image shown is for representation purpose only, the actually product may vary based on season, produce & availability."
19072,Curry Leaves - Organically Grown,16.25,,"It Is Organically Grown And Handpicked From Farm  Product image shown is for representation purpose only, the actually product may vary based on season, produce & availability."
19083,Grapes - Red Globe  Indian,99.38,,"Ruby-coloured Fresho red globe grapes are uniquely large, round and good quality grapes. They have a crunchy skin, fleshy pulp and a pinkish tinge in colour. The grapes have mild sweetness and taste, but these grapes are not as tangy as flame seedless or as sweet as Thompson seedless. Do not forget to check our delicious fruit recipe - 
https://www.bigbasket.com/flavors/collections/228/fresh-fruits/"
19104,Mango - Banganapalli,106.25,,"Banganpalli is sourced from Andhra Pradesh and known for its unique sweet and rich taste. They are moderately juicy and aromatic with a maize-yellow colour. These mangoes are special and liked by all, so you can use them for desserts as well. Never miss the mangoes during the season."
19268,Radish - White,61.25,,"Radishes are a root crop with a crunchy texture and a sharp, spicy, hot or sweet taste. They are juicy and sometimes have a pungent smell. 
Do not forget to check our delicious recipe - https://www.bigbasket.com/cookbook/recipes/1197/clear-vegetarian-soup-with-vegetarian-fritter/"
19309,Pineapple - Slices,46.25,,"Fresho brings pineapple slices which will reduce your time and effort in cutting and slicing the pineapple.
It can be consumed during travels or during your breaks. These are alternatives for your snacks.
Add them to your meal to make it interesting or spice it up with a pinch of salt and masala. 
Do not forget to check our delicious fruit recipe -  https://www.bigbasket.com/cookbook/recipes/865/american-pineapple-upside-down-cake-egg-free/"
19347,Capsicum - Yellow,81.25,,"Leaving a mild fruity flavour on the tastebuds, Yellow capsicums, also known as Yellow bell peppers are bell shaped, medium-sized fruit pods. They have thick and shiny skin with a fleshy texture on the inside.  Do not forget to check our delicious recipe - https://www.bigbasket.com/cookbook/recipes/1404/healthy-stir-fry/"
19369,Papaya - Small,37.5,,"Papayas grow in tropical climates and are also known as papaws or pawpaws. Initially green and somewhat bitter in taste, papayas are butter-yellow when fully ripe and shaped like a pear.
Their pale-orange flesh has dozens of small, black, sticky seeds at the center, similar to a melon."
19449,Yam - Cut,37.5,,"Now, cooking is easy with cut Yams that have a starchy and crunchy texture. do not fret about messy hands and labour time anymore!Do not forget to check out our delicious recipe:-
https://www.bigbasket.com/cookbook/recipes/1099/suran-koftas/"
19492,Mooli Paratha Mix,36.25,,"Mooli parathas are very filling as well as delicious to eat. You can fry them with ghee or oil and serve with butter, curd or pickle of your choice. Parathas go well with a cup of hot tea as well.
Try out this recipe at home -  https://www.bigbasket.com/flavors/collections/222/ready-to-cook-vegetable-pack-recipes/ 
 Product image shown is for representation purpose only, the actually product may vary based on season, produce & availability."
19510,Mallika Mango,93.75,,"Being a hybrid of Neelum and Dasheri, Mallika has a perfect blend of sweetness and tartness.
It is a mid season variety.
We have handpicked the best quality mangoes just for you. 
Do not forget to check our delicious fruit recipe -  https://www.bigbasket.com/cookbook/recipes/1246/mango-mousse/ 
Carbide is not used in the Ripening process of the mangoes."
19651,Lettuce - Romaine,20,,"Romaine lettuce has long, deep green leaves with a crisp texture and a strong, but not bitter taste.
They are packed with various nutrients suck as essential vitamins and minerals."
19672,Boiled Sweet Corn Kernel - Spice Up With Peri-Peri Seasoning,49,,"Fresh harvest sweet corn kernels are hand podded and just boiled to perfection. It comes with a lip-smacking Peri-peri flavouring. Just open the pouch, mix up the seasoning and enjoy a nutrition snack anytime. No refrigiration required."
